,Marca,Modelo,Linha,Sim,Tizen,Amazon Prime Video,Globoplay,Netflix,Youtube,Acesso à Internet,Assistente Pessoal,Controle com Comando de Voz,Grava Programação,HDR,Conversor Digital Integrado e Interativo (DTVi),LED,Tamanho da Tela,4K,Frequência Nativa,Bluetooth,Tecnologia DLNA,Wi-Fi integrado,Espelhamento de Tela,HDMI,LAN (Rede),USB,3 HDMI,Altura com base,Altura sem base,Largura,Profundidade com base,Profundidade sem base,price (avg),price (med),WebOS,Conversor Digital Integrado,Facebook,OLED,Design da Tela,4 HDMI,Android,Controle por Smartphone,Controle com Função Mouse,Função Estádio,Nano Cristal,IPS (In Plane Switching),2 HDMI,Picture in Picture(PiP),QLED,Frequência Máxima,ConnectShare,Slim,Saphi,Disney Plus,Tela Plana,Neo QLED,Roku,Sistema Operacional,One Connect,PC,VA (Vertically Aligned),Suporte para Controle por Movimento,HDMI 2.1,HDMI 2.0,Ultra Slim,Linux,Cartão de Memória,Vidaa,Fone de Ouvido P2,NFC,Full HD,HD,Suporte para Wi-Fi,8K,LCD,Super Slim,Spotify,Potência (RMS),Smart TV
137,Samsung,UN65MU7000,False,True,True,False,False,True,True,True,False,True,True,True,False,True,65.0,True,120.0,True,True,True,False,True,True,True,False,91.3,83.4,144.5,28.9,5.4,10899.71111111111,10999.9,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,240.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138,Samsung,QN43LS05TAGXZD,The Sero,True,True,True,True,True,True,True,True,True,True,True,True,False,43.0,True,60.0,True,True,True,True,True,False,True,True,122.8,120.0,56.4,32.7,8.3,9028.843333333334,7799.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,Samsung,UN65TU7000GXZD,Crystal,True,True,True,True,True,True,True,False,False,False,True,True,True,65.0,True,60.0,True,True,True,True,True,True,True,False,90.5,83.0,144.9,28.3,5.9,5409.564,5587.06,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,Multilaser,TL019,False,True,False,True,False,True,True,False,False,False,False,False,False,True,50.0,True,60.0,False,False,True,False,True,True,True,True,False,False,27.9,False,False,2624.5641666666666,2685.825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141,LG,50UM751C0SB,ThinQ AI,True,False,True,False,True,True,True,True,False,False,True,False,True,50.0,True,60.0,True,False,True,True,True,True,True,False,False,False,112.8,False,False,3272.6800000000003,3383.3,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,Philips,58PUG6654/78,Série 6600,True,False,True,True,True,True,True,False,False,True,True,True,True,58.0,True,60.0,True,False,True,True,True,True,True,True,77.2,75.4,128.9,26.2,8.5,4848.536666666667,4769.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,JVC,LT-58MB708,False,True,False,False,False,True,True,True,True,True,False,True,False,True,58.0,True,60.0,True,False,True,False,True,False,True,False,81.6,75.3,129.8,26.9,6.3,4466.283333333333,4514.9,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,LG,75UN801C,False,True,False,True,True,True,True,False,True,False,False,False,False,True,75.0,True,60.0,True,False,True,False,True,True,True,False,103.7,97.8,169.3,33.3,8.9,7059.041666666667,7119.025,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,Philco,PTV55G70SBLSG,False,True,False,False,True,True,False,False,False,False,False,True,False,True,55.0,True,60.0,False,False,True,False,True,False,True,False,76.8,70.8,123.0,21.5,9.0,4209.9,4209.9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
146,LG,75NANO90SNA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,False,75.0,True,120.0,True,False,True,True,True,False,True,False,102.5,96.6,167.7,36.1,7.2,14684.295555555555,14774.38,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,LG,75QNED90SPA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,75.0,True,120.0,True,False,True,True,True,True,True,False,False,95.8,166.5,False,2.8,20799.37,19999.0,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,Britânia,BTV50N10N5E,False,True,False,True,True,True,True,True,False,False,False,True,False,True,50.0,True,60.0,False,False,True,False,True,True,True,False,False,64.5,112.0,False,7.5,2478.971111111111,2505.9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,Philco,PH65G60DSGWAG,False,True,False,False,False,True,True,True,False,False,False,False,False,True,65.0,True,60.0,False,False,True,False,True,True,True,True,89.2,83.6,145.6,30.8,7.6,5481.5599999999995,5599.9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,Samsung,UN65TU7020GXZD,Crystal,True,True,True,True,True,True,True,False,False,False,False,False,True,65.0,True,60.0,True,False,True,True,True,False,True,False,90.5,83.0,144.9,28.3,5.9,4913.323333333333,4599.99,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,Samsung,UN58TU7020GXZD,Crystal,True,True,True,True,True,True,True,False,False,False,True,True,True,58.0,True,60.0,True,True,True,True,True,False,True,False,81.9,74.8,129.1,24.9,5.9,3810.824,3662.9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
